,Author ID,Position,Country,Continent,Author name,Organization,Code,Region,Income group
33152,57220062833,Co-author,GHA,Africa,Sekyi-Brown R.,"Department of Pharmacy Practice and Clinical Pharmacy, School of Pharmacy University of Ghana, P. O. Box LG43",GHA,Sub-Saharan Africa,Lower middle income
33153,57220063498,Co-author,USA,North America,Jrada M.,"Department of Medicine, NYU Grossman School of Medicine",USA,North America,High income
33154,57220063884,Co-author,CHN,Asia,Liu Y.,"Hospital of Stomatology, Guanghua School of Stomatology, Guangdong Provincial Key Laboratory of Stomatology, Sun Yat-Sen University",CHN,East Asia & Pacific,Upper middle income
33155,57220065478,First Author,USA,North America,Perez S.,"Department of Pathology, University of California, School of Medicine",USA,North America,High income
33156,57220065757,Co-author,USA,North America,Cafferty P.,"Department of Physician Assistant Studies, Mount St. Joseph University",USA,North America,High income
33157,57220065849,Co-author,USA,North America,Burns A.G.,Johns Hopkins University School of Medicine,USA,North America,High income
33158,57220066640,Co-author,USA,North America,Araujo Brinkerhoff C.,"Boston University, School of Social Work",USA,North America,High income
33159,57220066971,Co-author,USA,North America,London M.,"Center for a Diverse Healthcare Workforce, University of California, Davis, School of Medicine, Department of Internal Medicine, UC Davis School of Medicine",USA,North America,High income
33160,57220073748,First Author,IRN,Asia,Eissazade N.,"Student Research Committee, School of Medicine, Iran University of Medical Sciences",IRN,Middle East & North Africa,Upper middle income
33161,57220075846,Co-author,CAN,North America,Dhingra S.,"Faculty of Nursing, University of Calgary, Compassion Research Lab, University of Calgary",CAN,North America,High income
33162,57220078924,Co-author,USA,North America,Chang B.T.,University of Illinois College of Medicine,USA,North America,High income
33163,57220079540,First Author,USA,North America,Lee S.-H.,"Strome College of Business, Old Dominion University",USA,North America,High income
33164,57220080512,Co-author,USA,North America,Stacy K.,"College of Nursing, Health Affairs, University of Cincinnati",USA,North America,High income
33165,57220080531,Co-author,USA,North America,Blythe K.,"UME Finance, Continuum Strategy, University of Chicago, Pritzker School of Medicine",USA,North America,High income
33166,57220080582,Co-author,USA,North America,Townsend G.,University of Virginia School of Medicine,USA,North America,High income
33167,57220080611,First Author,USA,North America,Oliver K.B.,"Department of Internal Medicine, University of Texas Southwestern",USA,North America,High income
33168,57220080663,Co-author,USA,North America,Karp E.,Jacobi Medical Center,USA,North America,High income
33169,57220080690,Co-author,USA,North America,Walker S.A.,Oregon Health and Sciences University School of Medicine,USA,North America,High income
33170,57220080786,Co-author,USA,North America,Silverman R.,"Pritzker School of Medicine, The University of Chicago",USA,North America,High income
33171,57220080806,Co-author,USA,North America,Johnson K.,Morehouse School of Medicine,USA,North America,High income
33172,57220080911,Co-author,USA,North America,Thomas S.,"Department of Anesthesia, Johns Hopkins University",USA,North America,High income
33173,57220080941,First Author,CHN,Asia,Lin L.,"Emergency Center, Wuhan University",CHN,East Asia & Pacific,Upper middle income
33174,57220080953,Co-author,USA,North America,Blaylock L.,Washington University School of Medicine,USA,North America,High income
33175,57220081051,Co-author,USA,North America,Ahn C.E.,"Faculty Development, Women’s Careers, UT Southwestern Medical Center",USA,North America,High income
33176,57220081136,Co-author,USA,North America,Kyalwazi B.,"Pritzker School of Medicine, The University of Chicago",USA,North America,High income
33177,57220081682,Co-author,USA,North America,Ibrahim N.I.,University of Michigan Medical School,USA,North America,High income
33178,57220082094,First Author,USA,North America,Sukumar M.,"M.D. School of Medicine, Quinnipiac University",USA,North America,High income
33179,57220082753,First Author,CHN,Asia,Wu L.,"Department of General Practice, The Second Affiliated Hospital, Zhejiang University School of Medicine",CHN,East Asia & Pacific,Upper middle income
33180,57220084798,Co-author,AUS,Oceania,Edwards F.,"Queensland University of Technology, QUT",AUS,East Asia & Pacific,High income
33181,57220085446,First Author,GBR,Europe,Prashar J.,"UCL Medical School, University College London",GBR,Europe & Central Asia,High income
33182,57220086375,Co-author,USA,North America,Reynolds E.G.,"Mayo Clinic Alix School of Medicine, Mayo Clinic",USA,North America,High income
33183,57220086630,First Author,USA,North America,Tong L.,"Boston University Chobanian, Avedisian School of Medicine",USA,North America,High income
33184,57220086738,Co-author,SAU,Asia,Al-Manei K.K.,"Department of Restorative Dental Sciences, Division of Endodontics, College of Dentistry, King Saud University",SAU,Middle East & North Africa,High income
33185,57220088203,Co-author,USA,North America,Bromley-Dulfano R.A.,Stanford University School of Medicine,USA,North America,High income
33186,57220092214,First Author,SWE,Europe,Ekbäck E.,"Department of Clinical Science, Umeå University",SWE,Europe & Central Asia,High income
33187,57220092581,First Author,PHL,Asia,AlQhtani A.,College of Medicine,PHL,East Asia & Pacific,Lower middle income
33188,57220094918,Co-author,USA,North America,Gregory M.,"West Virginia Prevention Research Center, School of Public Health, West Virginia University",USA,North America,High income
33189,57220095276,Co-author,USA,North America,Anderson L.R.,"Section of Pediatric Hospital Medicine, Department of Pediatrics, University of Colorado School of Medicine",USA,North America,High income
33190,57220095312,Co-author,USA,North America,Schumann P.D.,"University of Washington, School of Medicine",USA,North America,High income
33191,57220095357,Co-author,USA,North America,Carvalho M.,Rutgers School of Nursing,USA,North America,High income
33192,57220095578,Co-author,USA,North America,Rucker S.Y.,"Diversity Initiatives for Faculty Affairs, Indiana University School of Medicine, Professional Development, Diversity",USA,North America,High income
33193,57220096043,First Author,USA,North America,Orban J.,"Milken Institute School of Public Health, The George Washington University",USA,North America,High income
33194,57220096090,Co-author,USA,North America,Nickens C.,"Public Health Initiatives, Association of American Medical Colleges",USA,North America,High income
33195,57220096092,Co-author,DEU,Europe,Krüger N.,"Institute of Medical Education, LMU University Hospital",DEU,Europe & Central Asia,High income
33196,57220096156,Co-author,CAN,North America,Pennell S.,"Health Sciences Information and Media Services, Memorial University of Newfoundland",CAN,North America,High income
33197,57220096447,Co-author,USA,North America,Paul J.,"Department of Quality, Saint Luke's Health System",USA,North America,High income
33198,57220096460,Co-author,USA,North America,Wright M.,"Center for Equity of Care, Northwell Health",USA,North America,High income
33199,57220096532,Co-author,USA,North America,Neustadt M.,Saint Luke's Hospital,USA,North America,High income
33200,57220096747,Co-author,USA,North America,Butler L.A.,"Center for Survey Research, University of Virginia",USA,North America,High income
33201,57220096816,Co-author,USA,North America,Livingston N.,"Faculty Affairs, Professional Development, Diversity, Indiana University School of Medicine",USA,North America,High income
33202,57220100882,Co-author,USA,North America,Slavin R.,"University of Michigan Museum of Art, Office of the Provost, University of Michigan, Medical Arts Program, University of Michigan Medical School",USA,North America,High income
33203,57220101198,Co-author,USA,North America,Hoffman S.J.K.,"Department of Internal Medicine, University of Michigan Medical School, Division of Hospital Medicine, University of Michigan Medical School",USA,North America,High income
33204,57220103644,Co-author,SDN,Africa,Mukhtar W.N.O.,"Faculty of Medicine, University of Gezira",SDN,Sub-Saharan Africa,Low income
33205,57220105761,Co-author,CAN,North America,Baxan V.,"Temerty Faculty of Medicine, Ontario Institute for Studies in Education, University of Toronto",CAN,North America,High income
33206,57220108457,Co-author,DEU,Europe,Berger L.,"Department of Prosthodontics, University Hospital Erlangen of Friedrich-Alexander University Erlangen-Nürnberg",DEU,Europe & Central Asia,High income
33207,57220109603,Co-author,IND,Asia,Thirunavukkarasu P.,"Department of Community and Family Medicine, All India Institute of Medical Sciences",IND,South Asia,Lower middle income
33208,57220116271,Co-author,SAU,Asia,Alashban Y.,"Radiological Sciences Department, College of Applied Medical Sciences, King Saud University",SAU,Middle East & North Africa,High income
33209,57220121235,Co-author,USA,North America,Ho M.,"Jefferson Health Design Lab, 925 Chestnut Street Basement Level, Department of Medicine, Pennsylvania Hospital, University of Pennsylvania Health System",USA,North America,High income
33210,57220125574,Co-author,USA,North America,Prasad S.,"Center for Bioethics and Social Sciences in Medicine, University of Michigan Medical School",USA,North America,High income
33211,57220128807,Co-author,UGA,Africa,Adoch W.,"School of Public Health, College of Health Sciences, Makerere University",UGA,Sub-Saharan Africa,Low income
33212,57220128961,Co-author,GHA,Africa,Wordui T.,"Department of Surgery, Korle-Bu Teaching Hospital",GHA,Sub-Saharan Africa,Lower middle income
33213,57220130185,Co-author,CHN,Asia,Xiang G.C.,"School of Health Management, Southern Medical University",CHN,East Asia & Pacific,Upper middle income
33214,57220130649,Co-author,CHN,Asia,Xu C.,"Graduate School, Southern Medical University",CHN,East Asia & Pacific,Upper middle income
33215,57220131143,Co-author,ZAF,Africa,Mapumulo S.,"Centre for Rural Health, School of Nursing and Public Health",ZAF,Sub-Saharan Africa,Upper middle income
33216,57220131626,Co-author,BRA,South America,Mendonça D.R.,"School of Medicine, Bahiana School of Medicine",BRA,Latin America & Caribbean,Upper middle income
33217,57220132201,Co-author,CAN,North America,Falzone N.,"Department of Family Medicine, Bruyere Research Institute, University of Ottawa, Family Medicine Centre, ON",CAN,North America,High income
33218,57220135495,Co-author,CAN,North America,Horvey S.,University of Alberta,CAN,North America,High income
33219,57220138732,Co-author,MLI,Africa,Fortin-Pellerin L.,Institut de recherche en santé publique,MLI,Sub-Saharan Africa,Low income
33220,57220150869,Co-author,USA,North America,Scott A.R.,"Penn State College of Medicine, Milton S. Hershey Medical Center",USA,North America,High income
33221,57220151944,Co-author,CAN,North America,Agarwal G.,"Department of Family Medicine, Faculty of Health Sciences, McMaster University",CAN,North America,High income
33222,57220153526,Co-author,AUS,Oceania,Fisk B.,"Department of Paramedicine, School of Primary and Allied Health Care, Faculty of Medicine, Nursing and Health Science, Monash University",AUS,East Asia & Pacific,High income
33223,57220156921,First Author,USA,North America,Willis B.C.,"Department of Medical Education, School of Medicine, The University of Texas",USA,North America,High income
33224,57220157179,Co-author,USA,North America,Kim E.K.,"Global Otolaryngology-Head and Neck Surgery, OHNS, Department of Otolaryngology-Head and Neck Surgery, University of California",USA,North America,High income
33225,57220160779,Co-author,HKG,Asia,Mak K.C.-K.,"Dental Service, Department of Health, Wu Chung House",HKG,East Asia & Pacific,High income
33226,57220160800,Co-author,FRA,Europe,Garcia L.C.,"Univ Brest, CeSIM",FRA,Europe & Central Asia,High income
33227,57220161370,First Author,USA,North America,Sundaram N.,"Department of General Surgery, Crozer Health",USA,North America,High income
33228,57220163315,Co-author,FRA,Europe,El Yacoubi El Idrissi M.,"Department of Clinical Hematology, CHU de Brest, Brest University Medical School Hospital",FRA,Europe & Central Asia,High income
33229,57220163420,Co-author,CAN,North America,Scowcroft K.,"Department of Innovation in Medical Education, University of Ottawa",CAN,North America,High income
33230,57220168309,Co-author,CHN,Asia,Liu M.,"Department of Laboratory Science, First Affiliated Hospital, Sun Yatsen University",CHN,East Asia & Pacific,Upper middle income
33231,57220174120,First Author,USA,North America,Edwards M.K.,Case Western Reserve University School of Medicine,USA,North America,High income
33232,57220174378,Co-author,CHE,Europe,Vetter B.,"Department of Preventive Medicine, Ministry of Health",CHE,Europe & Central Asia,High income
33233,57220174446,Co-author,USA,North America,Nacht C.L.,"Department of Pediatrics, University of Wisconsin, School of Medicine and Public Health, University of California, San Diego State University",USA,North America,High income
33234,57220174793,First Author,DEU,Europe,Hertling S.F.,"Department of Obstetrics and Gynaecology, University Hospital Jena",DEU,Europe & Central Asia,High income
